metric_id,store_id,year,month,total_sales,total_customers,avg_daily_sales,max_daily_sales,promo_days,promo_sales_lift,open_days
6790,758,2014,9,121299.00,15891,4665.35,7094.00,12,43.92,26
6791,671,2014,2,131035.00,13862,5459.79,7558.00,10,29.64,24
6792,100,2013,5,188923.00,16372,8214.04,10179.00,11,13.59,23
6793,611,2015,6,153993.00,12376,6159.72,8631.00,11,19.27,25
6794,112,2014,2,149886.00,18980,6245.25,8178.00,10,11.11,24
6795,900,2014,2,134376.00,13020,5599.00,8002.00,10,30.82,24
6796,329,2013,7,186589.00,16825,6910.70,10689.00,13,72.74,27
6797,914,2013,4,228422.00,28760,9136.88,14264.00,12,45.04,25
6798,847,2014,9,176693.00,24928,6795.88,11125.00,12,33.59,26
6799,181,2014,3,163792.00,17043,6299.69,13311.00,11,78.51,26
6800,793,2013,8,127564.00,11954,4724.59,9353.00,12,74.04,27
6801,216,2013,3,184081.00,23113,7363.24,12551.00,14,45.84,25
6802,916,2014,9,131585.00,17359,5060.96,7579.00,12,32.73,26
6803,289,2014,8,151444.00,13392,5824.77,10505.00,11,35.38,26
6804,882,2013,8,153180.00,20233,5673.33,8098.00,12,33.65,27
6805,843,2013,4,242817.00,29831,9712.68,13891.00,12,20.47,25
6806,450,2013,2,196806.00,25884,8200.25,10703.00,10,18.77,24
6807,60,2014,8,197641.00,17763,7601.58,11893.00,11,53.09,26
6808,270,2014,3,230284.00,30405,8857.08,14132.00,11,30.79,26
6809,434,2013,12,296777.00,21880,12365.71,20018.00,10,20.93,24
6810,862,2013,10,200383.00,26917,7707.04,10985.00,10,28.58,26
6811,1072,2013,4,162821.00,15619,6512.84,9949.00,12,51.51,25
6812,382,2015,5,180151.00,14792,7832.65,11438.00,10,30.46,23
6813,631,2015,3,148337.00,17235,5705.27,8512.00,12,39.34,26
6814,41,2014,2,125919.00,9551,5246.63,8421.00,10,41.09,24
6815,192,2015,7,353399.00,23485,13088.85,18048.00,13,23.32,27
6816,153,2015,4,163311.00,15066,6804.63,10758.00,11,96.35,24
6817,402,2015,2,133160.00,14136,5548.33,8279.00,10,25.56,24
6818,1111,2013,9,136105.00,11811,5444.20,9453.00,10,61.06,25
6819,1113,2014,6,161805.00,17264,6741.88,9703.00,11,30.59,24
6820,445,2013,4,205836.00,34023,8233.44,11594.00,12,0.67,25
6821,1001,2013,4,123868.00,15360,4954.72,8028.00,12,59.13,25
6822,190,2015,7,212545.00,18841,7872.04,10876.00,13,32.09,27
6823,666,2014,2,165904.00,15558,6912.67,10367.00,10,43.15,24
6824,112,2013,12,181175.00,21959,7548.96,12471.00,10,10.08,24
6825,74,2013,1,151531.00,21013,5828.12,9415.00,10,39.05,26
6826,472,2013,1,126551.00,17928,4867.35,6751.00,10,27.62,26
6827,540,2015,5,165403.00,11017,7191.43,10464.00,10,18.16,23
6828,1081,2014,9,185766.00,29819,6192.20,9455.00,12,57.80,30
6829,324,2013,7,160330.00,20369,5938.15,10691.00,13,105.51,27
6830,26,2013,6,148291.00,12896,5931.64,9218.00,10,41.37,25
6831,1007,2015,6,186946.00,20796,7190.23,11206.00,12,52.86,26
6832,311,2015,4,172469.00,19822,7186.21,10589.00,11,51.59,24
6833,772,2013,2,69714.00,9535,2904.75,3981.00,10,18.86,24
6834,404,2014,12,147033.00,16108,5881.32,10284.00,10,60.61,25
6835,791,2013,8,181420.00,19742,6719.26,10736.00,12,45.98,27
6836,754,2014,10,178446.00,21759,7137.84,10342.00,12,41.88,25
6837,1096,2015,5,148674.00,16172,6464.09,9410.00,10,16.25,23
6838,936,2015,4,173320.00,21672,7221.67,9441.00,11,31.62,24
6839,525,2014,9,253065.00,22454,9733.27,14389.00,12,24.67,26
6840,923,2014,9,136145.00,17139,5236.35,7005.00,12,23.88,26
6841,296,2014,8,164734.00,17161,6335.92,9422.00,11,48.41,26
6842,880,2013,7,203550.00,20965,7538.89,10893.00,13,40.13,27
6843,867,2015,3,123237.00,11163,4249.55,7592.00,12,40.30,29
6844,69,2014,8,232944.00,28748,8959.38,13069.00,11,40.46,26
6845,395,2013,8,95970.00,12857,3554.44,5540.00,12,46.50,27
6846,250,2013,4,189695.00,15396,7587.80,12913.00,12,51.84,25
6847,193,2013,2,119379.00,17545,4974.13,8419.00,10,61.73,24
6848,41,2013,1,101369.00,7945,3898.81,5121.00,10,25.60,26
6849,1078,2015,6,184064.00,13693,7362.56,12990.00,11,81.86,25
6850,933,2015,1,187670.00,22711,7218.08,11253.00,15,62.27,26
6851,64,2014,1,252766.00,19645,9721.77,15369.00,10,44.23,26
6852,910,2014,1,132757.00,13849,5310.28,10757.00,9,63.11,25
6853,1029,2013,12,149892.00,18965,6245.50,10194.00,10,79.03,24
6854,485,2013,3,116190.00,10052,4647.60,7360.00,14,12.11,25
6855,437,2014,9,173723.00,17111,6681.65,9812.00,12,21.87,26
6856,877,2014,6,155400.00,21892,6216.00,9546.00,11,40.17,25
6857,820,2014,4,306015.00,27671,12750.63,16906.00,11,28.80,24
6858,649,2014,3,86721.00,9337,3335.42,6710.00,11,101.85,26
6859,815,2013,5,225656.00,21775,9811.13,12484.00,11,27.21,23
6860,872,2013,5,211923.00,20577,9214.04,14047.00,11,25.47,23
6861,995,2014,12,306148.00,24175,12245.92,18225.00,10,36.83,25
6862,27,2014,2,216982.00,24990,9040.92,16395.00,10,57.72,24
6863,425,2013,12,94452.00,11852,3935.50,6806.00,10,47.83,24
6864,296,2013,1,163049.00,18306,6271.12,10197.00,10,45.28,26
6865,830,2015,4,155549.00,12797,6481.21,10324.00,11,67.22,24
6866,603,2013,10,153002.00,21733,5884.69,8792.00,10,47.31,26
6867,287,2013,4,199661.00,20566,7986.44,10385.00,12,17.61,25
6868,854,2013,4,161538.00,17368,6461.52,9160.00,12,29.76,25
6869,889,2015,3,106404.00,11424,4092.46,6465.00,12,54.29,26
6870,970,2015,2,81505.00,10010,3396.04,4923.00,10,61.13,24
6871,348,2014,6,214795.00,17835,9338.91,11842.00,10,31.60,23
6872,668,2014,3,222926.00,29761,8574.08,14829.00,11,45.24,26
6873,674,2013,6,184601.00,24377,7384.04,11767.00,10,41.62,25
6874,182,2015,5,135252.00,10370,5880.52,8484.00,10,12.22,23
6875,502,2015,2,233169.00,33127,9715.38,15081.00,10,31.78,24
6876,776,2014,7,131458.00,13892,4868.81,7154.00,13,41.56,27
6877,1055,2014,6,194043.00,23789,8085.13,12805.00,11,44.80,24
6878,371,2015,7,185555.00,14172,6872.41,11324.00,13,47.31,27
6879,362,2015,4,246399.00,29634,10266.63,14538.00,11,38.97,24
6880,730,2014,1,182592.00,23293,7022.77,10061.00,10,24.94,26
6881,632,2015,4,199051.00,24428,8293.79,11777.00,11,33.27,24
6882,631,2014,2,122907.00,14935,5121.13,8152.00,10,33.08,24
6883,405,2013,11,110747.00,12100,4429.88,8012.00,10,63.57,25
6884,1019,2015,6,235989.00,18363,9439.56,17608.00,11,77.48,25
6885,226,2015,2,162641.00,16381,6776.71,9625.00,10,32.63,24
6886,150,2014,7,222648.00,21268,8246.22,12621.00,13,41.02,27
6887,529,2013,1,171857.00,17836,6609.88,10691.00,10,32.90,26
6888,654,2015,4,167689.00,17092,6987.04,12380.00,11,87.68,24
6889,853,2013,12,286663.00,30008,11944.29,19476.00,10,41.86,24
6890,439,2013,6,172630.00,21182,6905.20,11411.00,10,41.19,25
6891,347,2013,4,100805.00,8383,4032.20,5441.00,12,17.49,25
6892,718,2013,4,193438.00,21990,7737.52,11147.00,12,33.28,25
6893,957,2013,3,206134.00,21835,8245.36,14215.00,14,62.07,25
6894,1030,2015,2,80783.00,7479,3365.96,5674.00,10,70.43,24
6895,1099,2014,3,209441.00,26582,6981.37,12727.00,11,42.91,30
6896,368,2013,10,223467.00,17420,8594.88,15466.00,10,46.03,26
6897,448,2013,2,188259.00,17129,7844.13,13029.00,10,44.33,24
6898,206,2015,2,179645.00,20190,7485.21,11886.00,10,45.44,24
6899,352,2014,4,165110.00,15554,6879.58,10701.00,11,36.58,24
6900,392,2014,4,182834.00,18140,7618.08,12302.00,11,62.63,24
6901,829,2014,2,137655.00,18666,5735.63,8845.00,10,35.55,24
6902,262,2014,1,580046.00,94701,18711.16,25586.00,10,6.01,31
6903,230,2013,3,188236.00,23194,7529.44,12987.00,14,20.58,25
6904,465,2015,1,203292.00,15260,7818.92,11428.00,15,30.54,26
6905,238,2013,8,188432.00,27238,6978.96,10636.00,12,42.35,27
6906,617,2013,5,150593.00,14178,6274.71,9349.00,12,50.69,24
6907,125,2015,5,293166.00,38201,12746.35,17333.00,10,21.76,23
6908,852,2015,2,102039.00,13292,4251.63,6812.00,10,45.14,24
6909,445,2015,1,194489.00,29232,7480.35,10870.00,15,-4.77,26
6910,706,2013,8,148704.00,13758,5719.38,8163.00,11,35.70,26
6911,149,2013,5,134039.00,11589,5827.78,8613.00,11,35.72,23
6912,916,2013,2,117575.00,15849,5111.96,6992.00,10,21.51,23
6913,553,2015,5,187035.00,16539,8131.96,14659.00,10,-17.06,23
6914,593,2015,4,238809.00,30208,9950.38,15612.00,11,34.35,24
6915,429,2014,4,125512.00,10340,5229.67,7365.00,11,36.36,24
6916,1054,2013,4,137372.00,15498,5494.88,8690.00,12,51.88,25
6917,217,2015,6,130062.00,17082,5002.38,7931.00,12,36.19,26
6918,364,2015,3,122142.00,14569,4697.77,7224.00,12,51.36,26
6919,251,2014,6,441737.00,57367,19205.96,25357.00,10,35.16,23
6920,194,2014,4,124897.00,10635,5204.04,7430.00,11,39.27,24
6921,1077,2014,4,113141.00,12671,4714.21,7654.00,11,55.93,24
6922,1097,2013,9,257418.00,67136,8580.60,12234.00,10,4.31,30
6923,1085,2013,6,188251.00,19134,7530.04,12235.00,10,43.52,25
6924,615,2013,5,242993.00,31260,10564.91,15039.00,11,30.09,23
6925,667,2013,1,204424.00,18922,7862.46,14933.00,10,48.61,26
6926,567,2014,12,139593.00,16893,5583.72,9592.00,10,54.46,25
6927,664,2013,10,116223.00,14582,4648.92,8925.00,10,35.83,25
6928,57,2013,2,253381.00,23993,10557.54,18284.00,10,52.21,24
6929,432,2013,1,258537.00,36889,9943.73,14492.00,10,36.86,26
6930,148,2014,7,224728.00,20760,8323.26,11332.00,13,28.18,27
6931,455,2014,3,178382.00,11448,6860.85,9879.00,11,10.35,26
6932,893,2013,12,206841.00,25055,8618.38,12677.00,10,41.31,24
6933,836,2013,10,138923.00,17542,5556.92,9411.00,10,54.76,25
6934,678,2013,4,159797.00,19466,6391.88,10729.00,12,40.80,25
6935,385,2013,12,214656.00,18457,8944.00,15633.00,10,56.79,24
6936,176,2013,9,119188.00,15149,4767.52,9079.00,10,54.94,25
6937,790,2015,4,189324.00,16937,7888.50,11489.00,11,28.15,24
6938,865,2014,10,188421.00,16239,7246.96,9960.00,12,18.82,26
6939,409,2014,6,139279.00,13272,6055.61,11520.00,10,51.45,23
6940,842,2013,9,417287.00,27068,16691.48,21772.00,10,16.76,25
6941,894,2013,4,207656.00,25578,8306.24,12392.00,12,53.50,25
6942,408,2015,1,128553.00,11881,5142.12,7925.00,14,27.99,25
6943,199,2014,11,219025.00,16213,9126.04,15042.00,15,43.03,24
6944,1045,2014,9,213103.00,27341,7103.43,11800.00,12,52.37,30
6945,308,2014,7,238125.00,24126,8819.44,12086.00,13,40.58,27
6946,708,2014,2,91752.00,10471,3823.00,5885.00,10,30.03,24
6947,386,2013,4,199907.00,16747,7996.28,13163.00,12,55.52,25
6948,839,2015,7,103081.00,13398,3817.81,6508.00,13,71.87,27
6949,338,2014,10,171541.00,15238,6597.73,10003.00,12,35.88,26
6950,816,2014,6,119283.00,17163,5186.22,8709.00,10,44.27,23
6951,200,2014,3,197792.00,25160,7607.38,11545.00,11,27.79,26
6952,1051,2013,12,197116.00,25673,8213.17,12898.00,10,56.91,24
6953,1098,2013,1,126192.00,18237,4853.54,7909.00,10,47.38,26
6954,610,2015,6,112461.00,13270,4498.44,7868.00,11,65.77,25
6955,109,2014,8,169080.00,19181,6503.08,9125.00,11,14.11,26
6956,1088,2013,11,124826.00,11932,4993.04,7618.00,10,44.55,25
6957,461,2015,2,103890.00,10431,4328.75,5722.00,10,19.02,24
6958,836,2015,1,154301.00,18255,5934.65,9697.00,15,76.12,26
6959,105,2014,10,119505.00,14737,4596.35,7197.00,12,37.50,26
6960,1095,2014,3,119871.00,16703,4610.42,8643.00,11,59.41,26
6961,764,2013,1,49078.00,6711,1887.62,2572.00,10,15.02,26
6962,866,2014,2,163527.00,11533,6813.63,9475.00,10,36.29,24
6963,135,2013,10,138092.00,13168,5311.23,7612.00,10,24.56,26
6964,340,2015,5,157546.00,17014,6849.83,10034.00,10,34.86,23
6965,438,2014,1,125532.00,13067,4828.15,9162.00,10,68.11,26
6966,848,2015,4,165247.00,19163,6885.29,10532.00,11,42.71,24
6967,232,2015,1,89621.00,7728,3584.84,6711.00,14,50.72,25
6968,930,2013,11,173164.00,29057,6926.56,9906.00,10,11.43,25
6969,1015,2015,7,174656.00,13489,6468.74,9246.00,13,40.17,27
6970,317,2014,4,128472.00,14060,5353.00,7336.00,11,28.21,24
6971,660,2013,11,112840.00,12282,4513.60,7802.00,10,59.55,25
6972,939,2013,9,139661.00,13252,5586.44,8782.00,10,35.68,25
6973,595,2014,9,354763.00,42342,13644.73,22036.00,12,40.96,26
6974,931,2013,3,92919.00,10407,3441.44,5371.00,14,70.70,27
6975,399,2015,4,144396.00,13876,6016.50,8084.00,11,34.57,24
6976,883,2014,9,118086.00,12841,4541.77,7019.00,12,41.61,26
6977,18,2014,4,157496.00,17467,6562.33,10514.00,11,48.54,24
6978,1039,2013,9,180016.00,23631,7200.64,10736.00,10,24.77,25
6979,628,2015,5,151649.00,18167,6593.43,10003.00,10,24.43,23
6980,96,2014,12,168074.00,15908,6722.96,12526.00,10,84.92,25
6981,375,2014,11,242172.00,19471,9686.88,16369.00,15,89.68,25
6982,185,2014,2,157591.00,12342,6566.29,10797.00,10,47.74,24
6983,12,2014,7,194911.00,23651,7218.93,10178.00,13,42.21,27
6984,591,2014,4,142351.00,12546,5931.29,8444.00,11,39.84,24
6985,502,2013,11,276080.00,40129,10618.46,14383.00,10,20.59,26
6986,585,2013,11,161385.00,24310,6207.12,8509.00,10,21.73,26
6987,445,2013,10,218449.00,35679,8401.88,11940.00,10,9.21,26
6988,1101,2013,7,255871.00,25079,9476.70,16661.00,13,62.90,27
6989,1072,2014,11,176263.00,15888,7344.29,10708.00,15,64.65,24
6990,964,2014,10,258017.00,37564,9923.73,13394.00,12,15.48,26
6991,152,2013,12,153810.00,16600,6408.75,11485.00,10,83.09,24
6992,660,2015,2,112281.00,11864,4678.38,8583.00,10,69.70,24
6993,603,2015,1,181490.00,24340,7259.60,9887.00,14,42.55,25
6994,758,2013,2,102487.00,13774,4455.96,7617.00,10,47.48,23
6995,213,2015,7,224113.00,17063,8300.48,12603.00,13,39.59,27
6996,993,2013,1,186910.00,19866,7188.85,11121.00,10,42.57,26
6997,303,2015,2,141836.00,15357,5909.83,9401.00,10,51.75,24
6998,802,2013,10,164165.00,13230,6314.04,9694.00,10,29.82,26
6999,903,2013,7,310852.00,22149,11513.04,16766.00,13,27.88,27
7000,662,2014,4,201113.00,18449,8379.71,13772.00,11,89.91,24
7001,1,2014,2,110434.00,13560,4601.42,5839.00,10,20.35,24
7002,1011,2013,12,230703.00,26159,9612.63,17143.00,10,61.25,24
7003,281,2013,6,135647.00,13252,5425.88,7090.00,10,17.32,25
7004,411,2015,6,254060.00,18619,10162.40,15010.00,11,57.36,25
7005,322,2015,4,125901.00,13365,5245.88,8678.00,11,87.23,24
7006,210,2013,4,74760.00,8013,2990.40,5761.00,12,55.84,25
7007,1014,2013,4,293047.00,34850,11721.88,21083.00,12,59.56,25
7008,795,2013,3,128021.00,13308,5120.84,7616.00,14,53.04,25
7009,1,2013,1,128431.00,15899,4939.65,7176.00,10,21.65,26
7010,324,2015,4,135142.00,16932,5630.92,8849.00,11,76.52,24
7011,893,2015,3,165739.00,20387,6374.58,8611.00,12,28.80,26
7012,162,2014,10,193923.00,14049,7458.58,11839.00,12,48.42,26
7013,234,2014,4,278543.00,25859,11605.96,18736.00,11,67.19,24
7014,104,2014,1,248732.00,32575,9566.62,12343.00,10,5.57,26
7015,655,2013,5,161998.00,14363,7043.39,10534.00,11,35.99,23
7016,48,2013,4,108569.00,12403,4342.76,6221.00,12,32.29,25
7017,492,2015,4,197802.00,28122,8241.75,11474.00,11,26.69,24
7018,731,2015,3,236709.00,23665,9104.19,16108.00,12,61.20,26
7019,623,2015,2,154207.00,18301,6425.29,9176.00,10,31.46,24
7020,566,2015,1,136227.00,14199,5239.50,7258.00,15,44.29,26
7021,624,2013,11,181656.00,17448,7266.24,10698.00,10,31.19,25
7022,1083,2013,6,107830.00,7691,4313.20,5448.00,10,9.13,25
7023,393,2015,6,158714.00,14900,6348.56,10491.00,11,55.74,25
7024,1035,2014,12,148217.00,16123,5928.68,11058.00,10,88.53,25
7025,379,2014,8,93193.00,10935,3584.35,5450.00,11,45.78,26
7026,141,2014,5,131840.00,14923,5273.60,8324.00,11,31.91,25
7027,1092,2013,11,303238.00,29648,12129.52,16201.00,10,2.15,25
7028,586,2013,3,360606.00,55561,14424.24,21028.00,14,12.03,25
7029,590,2014,12,156832.00,11062,6273.28,9338.00,10,22.81,25
7030,480,2014,6,120330.00,15325,5013.75,9352.00,11,73.20,24
7031,212,2014,5,119578.00,11729,4783.12,7424.00,11,33.50,25
7032,271,2014,4,192119.00,19540,8004.96,15176.00,11,109.65,24
7033,888,2014,2,180839.00,17147,7534.96,11086.00,10,19.97,24
7034,455,2015,4,198974.00,12060,8290.58,13632.00,11,15.16,24
7035,246,2015,1,180586.00,23360,6945.62,10236.00,15,31.58,26
7036,222,2014,2,119934.00,13760,4997.25,8713.00,10,50.35,24
7037,461,2014,1,114290.00,11574,4571.60,8750.00,9,41.57,25
7038,1068,2014,1,107198.00,7694,4287.92,7322.00,9,40.60,25
7039,178,2013,7,263116.00,24134,9745.04,15183.00,13,63.25,27
7040,861,2015,6,100007.00,13732,4000.28,5449.00,11,47.15,25
7041,425,2015,3,89661.00,11797,3448.50,5565.00,12,50.47,26
7042,123,2014,4,206906.00,23816,8621.08,14126.00,11,78.57,24
7043,163,2014,2,166348.00,20132,6931.17,9839.00,10,18.11,24
7044,765,2013,10,204159.00,17795,7852.27,11182.00,10,29.89,26
7045,657,2013,4,150890.00,19431,6035.60,11304.00,12,75.64,25
7046,687,2013,2,171918.00,15830,7163.25,10761.00,10,27.25,24
7047,109,2013,7,163583.00,18570,6058.63,9527.00,13,50.33,27
7048,1115,2013,3,155033.00,10703,6201.32,9432.00,14,16.92,25
7049,785,2014,4,169673.00,14511,7069.71,12633.00,11,58.89,24
7050,1046,2014,2,194502.00,15522,8104.25,13558.00,10,53.13,24
7051,391,2013,11,139503.00,17015,5580.12,9527.00,10,51.07,25
7052,475,2013,6,151838.00,23984,6073.52,8918.00,10,24.33,25
7053,421,2015,3,242578.00,24838,9329.92,17979.00,12,17.74,26
7054,802,2014,11,186801.00,13546,7472.04,10928.00,15,25.34,25
7055,676,2014,8,244087.00,52431,7873.77,12377.00,11,-2.96,31
7056,724,2013,2,150130.00,15733,6255.42,9351.00,10,29.33,24
7057,714,2015,1,131527.00,9178,5261.08,8227.00,14,32.59,25
7058,624,2014,12,222232.00,19794,8889.28,14036.00,10,49.16,25
7059,957,2014,4,202264.00,21562,8427.67,13890.00,11,81.35,24
7060,906,2014,1,258272.00,32041,9933.54,15812.00,10,41.10,26
7061,11,2013,5,191123.00,27917,7963.46,11336.00,12,31.50,24
7062,300,2015,6,196873.00,23605,7874.92,12662.00,11,46.27,25
7063,155,2015,2,171118.00,16474,7129.92,9720.00,10,24.19,24
7064,694,2015,2,186377.00,17829,7765.71,10679.00,10,13.54,24
7065,1014,2014,5,304491.00,33744,12179.64,19909.00,11,61.81,25
7066,997,2013,1,128707.00,10738,4950.27,8897.00,10,47.99,26
7067,192,2015,1,317950.00,21739,12718.00,18849.00,14,14.44,25
7068,873,2013,11,102682.00,11906,4107.28,5772.00,9,33.73,25
7069,953,2013,3,135755.00,13931,5430.20,9044.00,14,90.68,25
7070,211,2015,7,384759.00,41339,14250.33,20013.00,13,40.29,27
7071,263,2015,3,117190.00,10486,4507.31,6106.00,12,13.50,26
7072,905,2014,9,166965.00,26250,6421.73,10368.00,12,48.14,26
7073,354,2013,10,205999.00,17931,7923.04,11723.00,10,35.54,26
7074,367,2013,2,116999.00,12254,4874.96,8168.00,10,49.48,24
7075,1005,2014,11,159092.00,23147,6628.83,10791.00,15,31.35,24
7076,424,2014,1,164002.00,19396,6307.77,9479.00,10,25.89,26
7077,748,2014,1,141326.00,12004,5435.62,9820.00,10,55.65,26
7078,754,2013,3,257898.00,29867,10315.92,16238.00,14,36.79,25
7079,142,2015,6,115444.00,13748,4617.76,6397.00,11,45.59,25
7080,64,2015,2,252049.00,18896,10502.04,15197.00,10,26.26,24
7081,856,2014,5,172463.00,23154,6898.52,10189.00,11,23.30,25
7082,744,2013,3,184872.00,20854,7394.88,9799.00,14,19.35,25
7083,34,2015,1,204892.00,25405,7880.46,9608.00,15,14.00,26
7084,583,2013,11,110582.00,11503,4253.15,6951.00,10,40.68,26
7085,374,2013,9,170141.00,20522,6805.64,9535.00,10,40.31,25
7086,1057,2015,6,164327.00,15813,6320.27,8613.00,12,38.74,26
7087,462,2013,12,165532.00,18065,6897.17,11647.00,10,67.23,24
7088,1061,2013,7,177384.00,13589,6569.78,8848.00,13,26.72,27
7089,525,2013,2,252904.00,21499,10537.67,14395.00,10,13.57,24
7090,981,2014,12,238045.00,21781,9521.80,14734.00,10,51.63,25
7091,923,2014,3,130506.00,16132,5019.46,6523.00,11,21.51,26
7092,253,2013,12,192056.00,21395,8002.33,16539.00,10,84.70,24
7093,192,2013,10,195712.00,14585,7527.38,10015.00,10,12.09,26
7094,832,2013,6,158149.00,13489,6325.96,9438.00,10,30.43,25
7095,392,2013,3,182308.00,18159,7292.32,11944.00,14,77.19,25
7096,784,2014,12,209314.00,21218,8372.56,13982.00,10,51.21,25
7097,1001,2014,11,152287.00,16378,6091.48,9697.00,15,69.40,25
7098,495,2014,2,114964.00,9104,4790.17,8984.00,10,65.85,24
7099,145,2013,7,241993.00,39169,8962.70,14899.00,13,60.67,27
7100,404,2013,5,99746.00,12116,4336.78,5664.00,11,40.66,23
7101,1087,2015,4,166534.00,15985,6938.92,10578.00,11,43.79,24
7102,772,2014,9,95024.00,13179,3654.77,5120.00,12,26.18,26
7103,692,2013,5,167001.00,20082,7260.91,11153.00,11,63.04,23
7104,1055,2015,7,206757.00,25278,7657.67,10306.00,13,45.89,27
7105,2,2015,4,121012.00,14013,5042.17,7132.00,11,65.73,24
7106,834,2014,8,140291.00,15765,5395.81,8848.00,11,52.39,26
7107,994,2014,3,109691.00,10714,4218.88,9903.00,11,97.09,26
7108,263,2013,12,100098.00,9323,4170.75,6321.00,10,1.97,24
7109,620,2013,12,216849.00,19022,9035.38,14611.00,10,21.40,24
7110,34,2013,10,189961.00,24502,7306.19,10532.00,10,22.96,26
7111,571,2013,8,182769.00,13731,7029.58,9838.00,11,26.06,26
7112,843,2014,11,226453.00,26210,9058.12,12700.00,15,13.18,25
7113,674,2014,7,223811.00,27202,8289.30,11880.00,13,51.19,27
7114,264,2013,4,197968.00,26996,7918.72,12846.00,12,46.86,25
7115,415,2014,10,157107.00,13348,6042.58,8226.00,12,19.80,26
7116,560,2014,1,319435.00,39458,12285.96,17511.00,10,18.83,26
7117,829,2013,1,134880.00,18966,5187.69,8568.00,10,35.01,26
7118,835,2013,1,122934.00,16812,4728.23,8522.00,10,38.42,26
7119,886,2013,1,147416.00,13997,5669.85,9429.00,10,36.82,26
7120,926,2014,12,219794.00,15743,8791.76,14370.00,10,41.95,25
7121,983,2014,12,284965.00,35865,11398.60,17850.00,10,37.20,25
7122,1073,2014,6,172348.00,21759,7493.39,13107.00,10,44.65,23
7123,532,2015,3,297945.00,34252,11459.42,15546.00,12,20.85,26
7124,583,2015,2,97958.00,10261,4081.58,6492.00,10,44.38,24
7125,32,2014,4,107105.00,12455,4462.71,7214.00,11,76.04,24
7126,731,2013,12,278982.00,27404,11624.25,20669.00,10,52.06,24
7127,573,2013,9,98968.00,8590,3958.72,5998.00,10,51.47,25
7128,78,2013,5,88502.00,12461,3687.58,6078.00,12,45.59,24
7129,761,2015,2,210240.00,23821,8760.00,11872.00,10,24.77,24
7130,456,2014,12,189196.00,25984,7567.84,11390.00,10,43.44,25
7131,419,2014,7,131731.00,21439,4878.93,7466.00,13,50.61,27
7132,101,2014,5,189571.00,19912,7582.84,10394.00,11,26.09,25
7133,960,2013,11,169691.00,14137,6526.58,9650.00,10,35.65,26
7134,642,2013,9,87080.00,11797,3483.20,5250.00,10,33.71,25
7135,463,2014,5,158491.00,25597,6339.64,9993.00,11,49.55,25
7136,1084,2013,1,151880.00,20436,5841.54,7756.00,10,20.49,26
7137,251,2015,7,490309.00,61410,18159.59,23115.00,13,25.91,27
7138,482,2015,4,197620.00,21046,8234.17,14452.00,11,46.62,24
7139,275,2013,7,216501.00,21438,8018.56,12474.00,13,44.53,27
7140,943,2013,7,180821.00,16075,6697.07,9144.00,13,31.69,27
7141,230,2014,4,191674.00,23643,7986.42,12582.00,11,45.03,24
7142,782,2013,12,174423.00,15301,7267.63,13649.00,10,35.09,24
7143,321,2013,4,137903.00,14063,5516.12,7584.00,12,24.90,25
7144,804,2015,7,140794.00,11913,5214.59,7206.00,13,19.89,27
7145,1006,2014,4,163713.00,21982,6821.38,10645.00,11,55.27,24
7146,686,2013,7,171429.00,20512,6349.22,11080.00,13,82.01,27
